model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
494,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.75, 0.75, 0.7, 0.77, 0.65, 0.73, 0.67, 0.78, 0.77, 0.8, 0.75, 0.87, 0.72, 0.68, 0.68, 0.75, 0.77, 0.78, 0.7]",0.742,"[]",-
495,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.75, 0.75, 0.67, 0.82, 0.67, 0.7, 0.67, 0.78, 0.75, 0.78, 0.77, 0.87, 0.72, 0.68, 0.67, 0.75, 0.77, 0.8, 0.7]",0.742,"[]",-
496,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.78, 0.73, 0.77, 0.67, 0.83, 0.65, 0.68, 0.68, 0.8, 0.73, 0.82, 0.77, 0.87, 0.72, 0.68, 0.67, 0.75, 0.77, 0.77, 0.7]",0.742,"[]",-
497,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.78, 0.75, 0.72, 0.67, 0.82, 0.67, 0.68, 0.68, 0.75, 0.77, 0.82, 0.75, 0.87, 0.77, 0.68, 0.7, 0.75, 0.75, 0.78, 0.68]",0.742,"[]",-
498,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.75, 0.73, 0.68, 0.75, 0.67, 0.72, 0.67, 0.8, 0.78, 0.8, 0.75, 0.85, 0.73, 0.72, 0.68, 0.73, 0.77, 0.78, 0.72]",0.742,"[]",-
499,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.72, 0.75, 0.75, 0.73, 0.78, 0.65, 0.75, 0.65, 0.77, 0.77, 0.8, 0.75, 0.85, 0.73, 0.75, 0.67, 0.73, 0.75, 0.8, 0.68]",0.742,"[]",-
500,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.75, 0.77, 0.7, 0.8, 0.68, 0.73, 0.67, 0.75, 0.78, 0.78, 0.75, 0.85, 0.73, 0.68, 0.68, 0.75, 0.75, 0.8, 0.68]",0.742,"[]",-
501,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.75, 0.77, 0.67, 0.78, 0.7, 0.7, 0.67, 0.78, 0.77, 0.82, 0.75, 0.83, 0.75, 0.7, 0.65, 0.75, 0.77, 0.78, 0.67]",0.742,"[]",-
502,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.73, 0.72, 0.68, 0.78, 0.72, 0.75, 0.67, 0.77, 0.77, 0.82, 0.73, 0.85, 0.75, 0.67, 0.68, 0.75, 0.75, 0.8, 0.67]",0.742,"[]",-
503,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.77, 0.75, 0.72, 0.8, 0.65, 0.75, 0.68, 0.75, 0.77, 0.8, 0.73, 0.85, 0.73, 0.7, 0.65, 0.73, 0.77, 0.8, 0.68]",0.742,"[]",-
504,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.75, 0.77, 0.68, 0.8, 0.68, 0.7, 0.68, 0.8, 0.78, 0.78, 0.75, 0.85, 0.72, 0.7, 0.68, 0.73, 0.75, 0.8, 0.68]",0.742,"[]",-
505,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.75, 0.75, 0.7, 0.82, 0.68, 0.72, 0.67, 0.78, 0.77, 0.8, 0.75, 0.83, 0.72, 0.68, 0.65, 0.75, 0.77, 0.77, 0.7]",0.742,"[]",-
506,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.73, 0.75, 0.68, 0.8, 0.65, 0.72, 0.67, 0.77, 0.77, 0.82, 0.75, 0.85, 0.7, 0.7, 0.72, 0.75, 0.75, 0.8, 0.68]",0.742,"[]",-
507,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.75, 0.77, 0.68, 0.8, 0.67, 0.72, 0.68, 0.77, 0.77, 0.8, 0.73, 0.85, 0.72, 0.72, 0.68, 0.73, 0.77, 0.78, 0.67]",0.742,"[]",-
508,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.78, 0.77, 0.75, 0.67, 0.78, 0.67, 0.73, 0.67, 0.77, 0.78, 0.78, 0.75, 0.85, 0.73, 0.67, 0.68, 0.75, 0.77, 0.8, 0.68]",0.742,"[]",-
509,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.75, 0.77, 0.77, 0.68, 0.82, 0.7, 0.73, 0.67, 0.73, 0.77, 0.8, 0.75, 0.85, 0.72, 0.68, 0.67, 0.75, 0.75, 0.77, 0.7]",0.742,"[]",-
510,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.73, 0.75, 0.75, 0.68, 0.82, 0.67, 0.72, 0.7, 0.75, 0.78, 0.78, 0.75, 0.85, 0.75, 0.72, 0.65, 0.75, 0.75, 0.78, 0.7]",0.742,"[]",-
511,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.78, 0.75, 0.75, 0.67, 0.82, 0.67, 0.72, 0.67, 0.75, 0.77, 0.8, 0.75, 0.85, 0.72, 0.72, 0.68, 0.73, 0.77, 0.78, 0.68]",0.742,"[]",-
512,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.77, 0.77, 0.77, 0.68, 0.78, 0.67, 0.7, 0.65, 0.77, 0.8, 0.8, 0.75, 0.85, 0.72, 0.67, 0.68, 0.75, 0.77, 0.8, 0.68]",0.742,"[]",-
513,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.78, 0.73, 0.77, 0.68, 0.78, 0.68, 0.72, 0.63, 0.78, 0.77, 0.77, 0.75, 0.85, 0.73, 0.72, 0.67, 0.75, 0.77, 0.82, 0.68]",0.742,"[]",-
514,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.75, 0.73, 0.73, 0.8, 0.67, 0.75, 0.67, 0.75, 0.78, 0.82, 0.75, 0.85, 0.72, 0.68, 0.67, 0.72, 0.77, 0.8, 0.67]",0.742,"[]",-
515,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.75, 0.77, 0.72, 0.75, 0.67, 0.73, 0.67, 0.73, 0.77, 0.78, 0.75, 0.85, 0.75, 0.67, 0.7, 0.75, 0.75, 0.8, 0.7]",0.741,"[]",-
516,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.75, 0.75, 0.75, 0.7, 0.77, 0.7, 0.7, 0.67, 0.78, 0.77, 0.82, 0.75, 0.85, 0.73, 0.68, 0.68, 0.75, 0.77, 0.78, 0.68]",0.741,"[]",-
517,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.75, 0.75, 0.68, 0.82, 0.67, 0.73, 0.68, 0.78, 0.75, 0.8, 0.73, 0.85, 0.73, 0.7, 0.67, 0.75, 0.77, 0.78, 0.67]",0.741,"[]",-
518,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.78, 0.73, 0.75, 0.68, 0.82, 0.65, 0.72, 0.63, 0.77, 0.77, 0.77, 0.73, 0.85, 0.75, 0.75, 0.68, 0.75, 0.75, 0.82, 0.68]",0.741,"[]",-
519,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.75, 0.73, 0.75, 0.7, 0.78, 0.68, 0.73, 0.68, 0.78, 0.75, 0.8, 0.75, 0.87, 0.72, 0.72, 0.67, 0.75, 0.77, 0.77, 0.68]",0.741,"[]",-
520,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.78, 0.75, 0.75, 0.68, 0.8, 0.67, 0.7, 0.67, 0.77, 0.77, 0.78, 0.75, 0.87, 0.73, 0.7, 0.67, 0.75, 0.75, 0.77, 0.72]",0.741,"[]",-
521,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.78, 0.77, 0.77, 0.68, 0.78, 0.67, 0.75, 0.68, 0.72, 0.78, 0.8, 0.75, 0.85, 0.72, 0.67, 0.68, 0.75, 0.77, 0.78, 0.68]",0.741,"[]",-
522,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.73, 0.75, 0.7, 0.83, 0.63, 0.73, 0.68, 0.75, 0.78, 0.82, 0.73, 0.87, 0.72, 0.73, 0.65, 0.75, 0.77, 0.78, 0.68]",0.741,"[]",-
523,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.73, 0.75, 0.73, 0.82, 0.65, 0.7, 0.67, 0.75, 0.77, 0.82, 0.75, 0.85, 0.73, 0.7, 0.67, 0.73, 0.77, 0.77, 0.7]",0.741,"[]",-
524,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.75, 0.73, 0.77, 0.7, 0.82, 0.68, 0.73, 0.67, 0.77, 0.78, 0.8, 0.75, 0.85, 0.7, 0.68, 0.67, 0.75, 0.78, 0.77, 0.68]",0.741,"[]",-
525,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.73, 0.73, 0.73, 0.7, 0.85, 0.7, 0.68, 0.67, 0.77, 0.8, 0.8, 0.73, 0.85, 0.73, 0.7, 0.68, 0.73, 0.78, 0.77, 0.7]",0.741,"[]",-
526,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.77, 0.75, 0.7, 0.82, 0.65, 0.72, 0.67, 0.75, 0.78, 0.75, 0.77, 0.85, 0.75, 0.7, 0.68, 0.73, 0.77, 0.77, 0.68]",0.741,"[]",-
527,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.8, 0.73, 0.73, 0.68, 0.83, 0.67, 0.72, 0.65, 0.75, 0.77, 0.8, 0.73, 0.87, 0.72, 0.72, 0.68, 0.72, 0.77, 0.8, 0.68]",0.741,"[]",-
528,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.75, 0.72, 0.77, 0.67, 0.77, 0.68, 0.73, 0.68, 0.78, 0.77, 0.8, 0.75, 0.85, 0.72, 0.73, 0.68, 0.75, 0.73, 0.82, 0.67]",0.741,"[]",-
529,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.73, 0.73, 0.77, 0.67, 0.78, 0.68, 0.75, 0.7, 0.77, 0.78, 0.78, 0.75, 0.85, 0.73, 0.7, 0.65, 0.73, 0.75, 0.82, 0.7]",0.741,"[]",-
530,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.75, 0.75, 0.72, 0.65, 0.78, 0.65, 0.72, 0.67, 0.75, 0.78, 0.78, 0.77, 0.85, 0.75, 0.7, 0.73, 0.73, 0.77, 0.8, 0.72]",0.741,"[]",-
531,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.75, 0.77, 0.67, 0.8, 0.65, 0.73, 0.67, 0.77, 0.75, 0.8, 0.77, 0.87, 0.72, 0.68, 0.65, 0.75, 0.77, 0.8, 0.68]",0.741,"[]",-
532,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.75, 0.73, 0.7, 0.85, 0.63, 0.7, 0.67, 0.75, 0.75, 0.78, 0.77, 0.85, 0.73, 0.67, 0.67, 0.75, 0.78, 0.8, 0.72]",0.741,"[]",-
533,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.75, 0.75, 0.75, 0.67, 0.82, 0.7, 0.73, 0.67, 0.73, 0.75, 0.8, 0.77, 0.85, 0.72, 0.7, 0.68, 0.75, 0.73, 0.8, 0.7]",0.741,"[]",-
534,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.78, 0.75, 0.75, 0.7, 0.77, 0.67, 0.7, 0.67, 0.8, 0.77, 0.78, 0.75, 0.85, 0.75, 0.68, 0.65, 0.75, 0.78, 0.8, 0.67]",0.741,"[]",-
535,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.77, 0.72, 0.73, 0.7, 0.82, 0.67, 0.7, 0.67, 0.75, 0.75, 0.78, 0.77, 0.85, 0.72, 0.72, 0.68, 0.73, 0.77, 0.82, 0.7]",0.741,"[]",-
536,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.77, 0.75, 0.75, 0.68, 0.85, 0.67, 0.73, 0.68, 0.75, 0.77, 0.78, 0.75, 0.85, 0.72, 0.68, 0.67, 0.73, 0.77, 0.75, 0.72]",0.741,"[]",-
537,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.75, 0.77, 0.68, 0.83, 0.7, 0.72, 0.65, 0.73, 0.78, 0.8, 0.73, 0.85, 0.72, 0.68, 0.68, 0.75, 0.77, 0.8, 0.68]",0.741,"[]",-
538,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.72, 0.75, 0.7, 0.83, 0.63, 0.7, 0.65, 0.78, 0.75, 0.78, 0.77, 0.85, 0.73, 0.7, 0.73, 0.73, 0.77, 0.8, 0.68]",0.741,"[]",-
539,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.73, 0.77, 0.68, 0.82, 0.68, 0.7, 0.65, 0.75, 0.77, 0.8, 0.75, 0.85, 0.72, 0.68, 0.72, 0.75, 0.77, 0.78, 0.68]",0.741,"[]",-
540,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.73, 0.73, 0.68, 0.8, 0.68, 0.72, 0.67, 0.75, 0.78, 0.82, 0.75, 0.85, 0.73, 0.7, 0.68, 0.73, 0.77, 0.8, 0.68]",0.741,"[]",-
541,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.73, 0.73, 0.73, 0.8, 0.67, 0.68, 0.67, 0.82, 0.78, 0.8, 0.77, 0.85, 0.73, 0.7, 0.63, 0.73, 0.77, 0.78, 0.7]",0.741,"[]",-
542,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.77, 0.73, 0.68, 0.83, 0.68, 0.77, 0.65, 0.77, 0.75, 0.77, 0.75, 0.85, 0.75, 0.67, 0.67, 0.75, 0.75, 0.78, 0.68]",0.741,"[]",-
543,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.73, 0.75, 0.72, 0.7, 0.82, 0.7, 0.73, 0.65, 0.75, 0.8, 0.8, 0.73, 0.87, 0.75, 0.68, 0.68, 0.75, 0.75, 0.78, 0.68]",0.741,"[]",-
544,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.78, 0.73, 0.77, 0.72, 0.8, 0.68, 0.72, 0.65, 0.77, 0.75, 0.78, 0.75, 0.85, 0.73, 0.68, 0.7, 0.75, 0.78, 0.75, 0.68]",0.741,"[]",-
545,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.78, 0.73, 0.68, 0.82, 0.65, 0.72, 0.65, 0.77, 0.77, 0.82, 0.75, 0.87, 0.73, 0.68, 0.68, 0.73, 0.78, 0.77, 0.67]",0.741,"[]",-
546,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.77, 0.73, 0.75, 0.68, 0.78, 0.68, 0.75, 0.68, 0.77, 0.8, 0.8, 0.73, 0.85, 0.72, 0.68, 0.68, 0.75, 0.77, 0.78, 0.67]",0.741,"[]",-
547,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.73, 0.77, 0.75, 0.67, 0.8, 0.72, 0.73, 0.65, 0.77, 0.77, 0.78, 0.75, 0.85, 0.73, 0.67, 0.67, 0.73, 0.78, 0.8, 0.7]",0.741,"[]",-
548,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.75, 0.72, 0.75, 0.72, 0.8, 0.7, 0.7, 0.67, 0.78, 0.75, 0.78, 0.73, 0.85, 0.72, 0.68, 0.7, 0.75, 0.77, 0.8, 0.7]",0.741,"[]",-
549,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.75, 0.73, 0.77, 0.7, 0.8, 0.65, 0.68, 0.67, 0.78, 0.77, 0.83, 0.77, 0.85, 0.72, 0.7, 0.68, 0.75, 0.77, 0.78, 0.67]",0.741,"[]",-
550,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 18}","[0.77, 0.72, 0.73, 0.68, 0.82, 0.65, 0.72, 0.68, 0.8, 0.77, 0.8, 0.77, 0.85, 0.7, 0.68, 0.67, 0.75, 0.78, 0.8, 0.68]",0.741,"[]",-
551,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 19}","[0.75, 0.75, 0.73, 0.7, 0.82, 0.67, 0.72, 0.68, 0.75, 0.77, 0.8, 0.75, 0.85, 0.72, 0.7, 0.68, 0.75, 0.77, 0.78, 0.68]",0.741,"[]",-
552,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.75, 0.77, 0.7, 0.83, 0.68, 0.75, 0.63, 0.73, 0.78, 0.82, 0.75, 0.85, 0.73, 0.68, 0.68, 0.73, 0.75, 0.78, 0.68]",0.741,"[]",-
553,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.75, 0.75, 0.77, 0.7, 0.82, 0.68, 0.72, 0.67, 0.75, 0.78, 0.8, 0.75, 0.85, 0.77, 0.68, 0.65, 0.75, 0.75, 0.75, 0.68]",0.741,"[]",-
554,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.77, 0.78, 0.77, 0.68, 0.78, 0.67, 0.72, 0.63, 0.75, 0.78, 0.77, 0.75, 0.85, 0.75, 0.7, 0.67, 0.75, 0.75, 0.82, 0.68]",0.741,"[]",-
555,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 20}","[0.78, 0.73, 0.75, 0.68, 0.83, 0.65, 0.72, 0.65, 0.8, 0.77, 0.78, 0.75, 0.87, 0.72, 0.67, 0.67, 0.73, 0.77, 0.78, 0.72]",0.741,"[]",-
556,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.77, 0.73, 0.7, 0.8, 0.65, 0.73, 0.65, 0.75, 0.77, 0.82, 0.75, 0.83, 0.8, 0.68, 0.65, 0.75, 0.75, 0.8, 0.68]",0.741,"[]",-
557,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.77, 0.75, 0.77, 0.7, 0.82, 0.68, 0.7, 0.63, 0.77, 0.73, 0.82, 0.75, 0.85, 0.72, 0.72, 0.65, 0.75, 0.77, 0.78, 0.68]",0.74,"[]",-
558,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.78, 0.75, 0.75, 0.72, 0.78, 0.67, 0.72, 0.67, 0.77, 0.73, 0.8, 0.75, 0.87, 0.73, 0.68, 0.67, 0.75, 0.75, 0.8, 0.67]",0.74,"[]",-
559,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 17}","[0.77, 0.73, 0.78, 0.67, 0.8, 0.67, 0.7, 0.65, 0.77, 0.75, 0.82, 0.75, 0.87, 0.73, 0.72, 0.67, 0.73, 0.75, 0.78, 0.7]",0.74,"[]",-
560,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': 16}","[0.75, 0.75, 0.77, 0.7, 0.83, 0.68, 0.73, 0.67, 0.75, 0.78, 0.82, 0.75, 0.85, 0.72, 0.67, 0.65, 0.73, 0.75, 0.78, 0.68]",0.74,"[]",-
