model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
289,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.75, 0.68, 0.7, 0.78, 0.7, 0.65, 0.73, 0.57, 0.8, 0.72, 0.75, 0.7, 0.75, 0.75, 0.75, 0.75, 0.72, 0.77, 0.78]",0.727,"[]",-
290,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.72, 0.72, 0.8, 0.68, 0.67, 0.67, 0.63, 0.78, 0.72, 0.73, 0.73, 0.73, 0.75, 0.77, 0.72, 0.7, 0.8, 0.77]",0.727,"[]",-
291,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.77, 0.72, 0.7, 0.8, 0.72, 0.65, 0.73, 0.65, 0.8, 0.7, 0.73, 0.68, 0.7, 0.68, 0.77, 0.68, 0.7, 0.87, 0.77]",0.727,"[]",-
292,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.75, 0.68, 0.72, 0.78, 0.7, 0.65, 0.7, 0.67, 0.82, 0.73, 0.73, 0.73, 0.72, 0.7, 0.72, 0.72, 0.72, 0.8, 0.77]",0.727,"[]",-
293,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.78, 0.7, 0.73, 0.78, 0.73, 0.67, 0.7, 0.63, 0.78, 0.7, 0.7, 0.72, 0.72, 0.72, 0.77, 0.68, 0.73, 0.83, 0.75]",0.727,"[]",-
294,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.77, 0.7, 0.7, 0.82, 0.68, 0.67, 0.73, 0.63, 0.8, 0.7, 0.72, 0.68, 0.73, 0.75, 0.72, 0.72, 0.7, 0.82, 0.77]",0.727,"[]",-
295,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.73, 0.67, 0.72, 0.78, 0.73, 0.63, 0.7, 0.63, 0.82, 0.73, 0.73, 0.73, 0.75, 0.73, 0.73, 0.72, 0.68, 0.83, 0.77]",0.727,"[]",-
296,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.75, 0.7, 0.73, 0.8, 0.73, 0.63, 0.7, 0.62, 0.8, 0.73, 0.73, 0.68, 0.72, 0.72, 0.75, 0.68, 0.73, 0.83, 0.78]",0.727,"[]",-
297,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.78, 0.7, 0.7, 0.82, 0.7, 0.65, 0.68, 0.63, 0.78, 0.72, 0.72, 0.7, 0.72, 0.72, 0.75, 0.72, 0.73, 0.82, 0.77]",0.727,"[]",-
298,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.7, 0.72, 0.77, 0.72, 0.62, 0.73, 0.63, 0.82, 0.7, 0.73, 0.72, 0.7, 0.8, 0.73, 0.72, 0.68, 0.8, 0.77]",0.727,"[]",-
299,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.75, 0.67, 0.73, 0.78, 0.7, 0.62, 0.73, 0.63, 0.82, 0.73, 0.73, 0.75, 0.72, 0.7, 0.75, 0.72, 0.73, 0.8, 0.75]",0.727,"[]",-
300,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.77, 0.7, 0.68, 0.78, 0.7, 0.63, 0.72, 0.63, 0.8, 0.72, 0.72, 0.75, 0.73, 0.77, 0.73, 0.72, 0.68, 0.83, 0.75]",0.727,"[]",-
301,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.73, 0.68, 0.7, 0.78, 0.75, 0.63, 0.68, 0.65, 0.8, 0.72, 0.72, 0.73, 0.72, 0.72, 0.77, 0.72, 0.72, 0.82, 0.77]",0.727,"[]",-
302,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.73, 0.7, 0.7, 0.8, 0.7, 0.62, 0.72, 0.63, 0.82, 0.72, 0.73, 0.72, 0.75, 0.73, 0.75, 0.73, 0.7, 0.82, 0.77]",0.727,"[]",-
303,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.73, 0.7, 0.7, 0.8, 0.73, 0.68, 0.7, 0.63, 0.8, 0.7, 0.72, 0.67, 0.75, 0.73, 0.73, 0.73, 0.72, 0.82, 0.77]",0.727,"[]",-
304,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.75, 0.7, 0.7, 0.78, 0.7, 0.65, 0.75, 0.65, 0.82, 0.72, 0.7, 0.7, 0.73, 0.72, 0.73, 0.72, 0.68, 0.85, 0.77]",0.727,"[]",-
305,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.72, 0.68, 0.7, 0.82, 0.73, 0.65, 0.72, 0.62, 0.8, 0.72, 0.73, 0.68, 0.7, 0.73, 0.73, 0.72, 0.73, 0.83, 0.78]",0.727,"[]",-
306,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.75, 0.7, 0.72, 0.83, 0.72, 0.67, 0.68, 0.63, 0.8, 0.7, 0.73, 0.65, 0.72, 0.73, 0.75, 0.73, 0.7, 0.82, 0.78]",0.727,"[]",-
307,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.75, 0.7, 0.7, 0.8, 0.72, 0.67, 0.7, 0.63, 0.78, 0.7, 0.73, 0.7, 0.72, 0.68, 0.77, 0.72, 0.72, 0.85, 0.77]",0.727,"[]",-
308,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.77, 0.72, 0.7, 0.82, 0.73, 0.63, 0.7, 0.63, 0.77, 0.73, 0.72, 0.7, 0.7, 0.7, 0.75, 0.75, 0.72, 0.83, 0.75]",0.727,"[]",-
309,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.75, 0.7, 0.72, 0.82, 0.72, 0.65, 0.7, 0.6, 0.8, 0.7, 0.73, 0.67, 0.73, 0.73, 0.75, 0.73, 0.7, 0.83, 0.78]",0.727,"[]",-
310,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.78, 0.7, 0.7, 0.8, 0.72, 0.63, 0.68, 0.63, 0.82, 0.72, 0.72, 0.7, 0.72, 0.72, 0.75, 0.7, 0.73, 0.83, 0.77]",0.727,"[]",-
311,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.75, 0.72, 0.72, 0.8, 0.7, 0.62, 0.72, 0.63, 0.8, 0.7, 0.75, 0.73, 0.73, 0.72, 0.75, 0.68, 0.7, 0.83, 0.77]",0.727,"[]",-
312,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.72, 0.7, 0.78, 0.72, 0.63, 0.72, 0.65, 0.8, 0.72, 0.73, 0.67, 0.73, 0.7, 0.73, 0.75, 0.73, 0.85, 0.75]",0.727,"[]",-
313,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.7, 0.7, 0.82, 0.73, 0.63, 0.75, 0.62, 0.78, 0.7, 0.72, 0.7, 0.72, 0.73, 0.72, 0.72, 0.73, 0.8, 0.78]",0.727,"[]",-
314,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.75, 0.72, 0.7, 0.7, 0.83, 0.73, 0.65, 0.7, 0.63, 0.82, 0.73, 0.7, 0.75, 0.65, 0.75, 0.75, 0.72, 0.67, 0.8, 0.78]",0.726,"[]",-
315,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.73, 0.7, 0.7, 0.82, 0.73, 0.65, 0.68, 0.65, 0.8, 0.7, 0.7, 0.72, 0.68, 0.77, 0.72, 0.73, 0.72, 0.85, 0.75]",0.726,"[]",-
316,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.75, 0.68, 0.7, 0.78, 0.73, 0.63, 0.72, 0.65, 0.83, 0.7, 0.72, 0.75, 0.73, 0.75, 0.73, 0.68, 0.68, 0.82, 0.77]",0.726,"[]",-
317,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.75, 0.72, 0.7, 0.8, 0.72, 0.62, 0.67, 0.65, 0.77, 0.7, 0.72, 0.7, 0.72, 0.73, 0.77, 0.73, 0.72, 0.83, 0.78]",0.726,"[]",-
318,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.8, 0.7, 0.7, 0.78, 0.72, 0.63, 0.7, 0.62, 0.8, 0.72, 0.72, 0.73, 0.72, 0.75, 0.73, 0.72, 0.67, 0.82, 0.78]",0.726,"[]",-
319,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.72, 0.72, 0.72, 0.82, 0.7, 0.65, 0.7, 0.65, 0.78, 0.7, 0.75, 0.72, 0.72, 0.7, 0.7, 0.72, 0.72, 0.83, 0.78]",0.726,"[]",-
320,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.7, 0.72, 0.8, 0.68, 0.65, 0.73, 0.62, 0.8, 0.73, 0.73, 0.67, 0.72, 0.72, 0.73, 0.73, 0.7, 0.85, 0.77]",0.726,"[]",-
321,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.73, 0.72, 0.72, 0.77, 0.72, 0.67, 0.7, 0.63, 0.78, 0.72, 0.72, 0.67, 0.75, 0.73, 0.75, 0.73, 0.72, 0.82, 0.75]",0.726,"[]",-
322,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.77, 0.7, 0.7, 0.78, 0.7, 0.62, 0.7, 0.63, 0.83, 0.72, 0.73, 0.72, 0.72, 0.72, 0.75, 0.73, 0.7, 0.82, 0.77]",0.726,"[]",-
323,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.77, 0.72, 0.7, 0.82, 0.7, 0.65, 0.7, 0.63, 0.8, 0.68, 0.73, 0.73, 0.67, 0.75, 0.73, 0.7, 0.7, 0.82, 0.78]",0.726,"[]",-
324,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.77, 0.7, 0.73, 0.8, 0.72, 0.65, 0.72, 0.63, 0.78, 0.73, 0.7, 0.7, 0.7, 0.73, 0.75, 0.72, 0.7, 0.8, 0.75]",0.726,"[]",-
325,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.7, 0.7, 0.82, 0.72, 0.67, 0.73, 0.63, 0.8, 0.72, 0.73, 0.67, 0.72, 0.7, 0.75, 0.72, 0.7, 0.8, 0.77]",0.726,"[]",-
326,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.73, 0.72, 0.7, 0.8, 0.72, 0.67, 0.7, 0.6, 0.78, 0.72, 0.75, 0.67, 0.72, 0.75, 0.77, 0.72, 0.7, 0.78, 0.78]",0.726,"[]",-
327,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.75, 0.7, 0.72, 0.82, 0.72, 0.62, 0.72, 0.63, 0.78, 0.68, 0.73, 0.73, 0.72, 0.75, 0.77, 0.7, 0.68, 0.82, 0.77]",0.726,"[]",-
328,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.77, 0.7, 0.72, 0.83, 0.72, 0.65, 0.7, 0.62, 0.78, 0.7, 0.73, 0.68, 0.7, 0.73, 0.73, 0.73, 0.7, 0.83, 0.78]",0.726,"[]",-
329,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.77, 0.72, 0.72, 0.78, 0.72, 0.67, 0.7, 0.62, 0.78, 0.67, 0.72, 0.7, 0.77, 0.73, 0.73, 0.73, 0.72, 0.78, 0.77]",0.726,"[]",-
330,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.77, 0.72, 0.72, 0.82, 0.72, 0.63, 0.7, 0.58, 0.78, 0.7, 0.73, 0.73, 0.73, 0.73, 0.77, 0.68, 0.7, 0.83, 0.77]",0.726,"[]",-
331,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.75, 0.7, 0.68, 0.8, 0.72, 0.63, 0.7, 0.65, 0.82, 0.7, 0.68, 0.72, 0.73, 0.72, 0.75, 0.73, 0.72, 0.82, 0.77]",0.726,"[]",-
332,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.75, 0.68, 0.68, 0.8, 0.72, 0.63, 0.72, 0.65, 0.82, 0.7, 0.73, 0.73, 0.72, 0.72, 0.77, 0.7, 0.72, 0.8, 0.75]",0.726,"[]",-
333,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.75, 0.68, 0.68, 0.8, 0.68, 0.65, 0.7, 0.65, 0.82, 0.7, 0.72, 0.75, 0.75, 0.73, 0.75, 0.72, 0.68, 0.8, 0.78]",0.726,"[]",-
334,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.75, 0.72, 0.72, 0.83, 0.7, 0.65, 0.7, 0.65, 0.77, 0.72, 0.72, 0.72, 0.7, 0.75, 0.73, 0.73, 0.67, 0.82, 0.75]",0.726,"[]",-
335,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.7, 0.73, 0.78, 0.72, 0.68, 0.72, 0.63, 0.77, 0.72, 0.73, 0.72, 0.68, 0.72, 0.73, 0.72, 0.72, 0.82, 0.77]",0.726,"[]",-
336,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.73, 0.7, 0.73, 0.82, 0.7, 0.63, 0.7, 0.62, 0.83, 0.7, 0.72, 0.75, 0.72, 0.73, 0.73, 0.73, 0.68, 0.83, 0.75]",0.726,"[]",-
337,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.72, 0.72, 0.82, 0.7, 0.67, 0.7, 0.63, 0.78, 0.7, 0.72, 0.67, 0.73, 0.73, 0.75, 0.73, 0.7, 0.8, 0.77]",0.726,"[]",-
338,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.7, 0.73, 0.78, 0.72, 0.63, 0.7, 0.62, 0.8, 0.72, 0.72, 0.7, 0.73, 0.75, 0.77, 0.7, 0.72, 0.8, 0.77]",0.726,"[]",-
339,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.73, 0.72, 0.72, 0.82, 0.68, 0.62, 0.73, 0.63, 0.8, 0.72, 0.73, 0.7, 0.75, 0.72, 0.75, 0.73, 0.68, 0.8, 0.77]",0.726,"[]",-
340,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.75, 0.7, 0.7, 0.78, 0.7, 0.63, 0.73, 0.6, 0.8, 0.7, 0.75, 0.7, 0.7, 0.77, 0.72, 0.73, 0.73, 0.8, 0.78]",0.726,"[]",-
341,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.77, 0.7, 0.72, 0.82, 0.7, 0.63, 0.72, 0.62, 0.77, 0.72, 0.73, 0.68, 0.75, 0.7, 0.75, 0.72, 0.7, 0.82, 0.77]",0.726,"[]",-
342,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.73, 0.7, 0.7, 0.82, 0.72, 0.62, 0.75, 0.63, 0.78, 0.7, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.83, 0.77]",0.726,"[]",-
343,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.7, 0.7, 0.83, 0.72, 0.6, 0.77, 0.65, 0.8, 0.7, 0.7, 0.72, 0.7, 0.75, 0.73, 0.72, 0.7, 0.8, 0.77]",0.726,"[]",-
344,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.75, 0.73, 0.72, 0.72, 0.82, 0.72, 0.62, 0.68, 0.63, 0.8, 0.68, 0.7, 0.72, 0.7, 0.75, 0.73, 0.75, 0.72, 0.8, 0.77]",0.726,"[]",-
345,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.73, 0.7, 0.7, 0.78, 0.72, 0.63, 0.7, 0.62, 0.82, 0.72, 0.72, 0.72, 0.7, 0.75, 0.73, 0.73, 0.7, 0.83, 0.78]",0.726,"[]",-
346,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.75, 0.7, 0.68, 0.83, 0.73, 0.67, 0.7, 0.62, 0.8, 0.72, 0.73, 0.72, 0.7, 0.7, 0.77, 0.68, 0.72, 0.82, 0.75]",0.726,"[]",-
347,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.75, 0.7, 0.7, 0.8, 0.72, 0.65, 0.73, 0.65, 0.8, 0.68, 0.73, 0.68, 0.72, 0.7, 0.75, 0.68, 0.72, 0.85, 0.75]",0.726,"[]",-
348,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.75, 0.7, 0.72, 0.8, 0.68, 0.65, 0.72, 0.63, 0.83, 0.73, 0.72, 0.73, 0.72, 0.7, 0.73, 0.7, 0.68, 0.82, 0.75]",0.726,"[]",-
349,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.77, 0.7, 0.7, 0.82, 0.72, 0.7, 0.67, 0.63, 0.78, 0.72, 0.73, 0.68, 0.72, 0.75, 0.75, 0.72, 0.68, 0.8, 0.75]",0.726,"[]",-
350,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.7, 0.7, 0.8, 0.7, 0.65, 0.7, 0.65, 0.8, 0.7, 0.73, 0.72, 0.73, 0.73, 0.75, 0.7, 0.7, 0.82, 0.77]",0.726,"[]",-
351,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.72, 0.72, 0.82, 0.68, 0.65, 0.68, 0.63, 0.82, 0.7, 0.7, 0.73, 0.7, 0.73, 0.77, 0.72, 0.73, 0.8, 0.75]",0.726,"[]",-
352,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.73, 0.68, 0.7, 0.78, 0.7, 0.65, 0.72, 0.62, 0.78, 0.7, 0.73, 0.77, 0.73, 0.75, 0.75, 0.73, 0.68, 0.82, 0.77]",0.726,"[]",-
353,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.72, 0.73, 0.72, 0.72, 0.78, 0.7, 0.63, 0.73, 0.63, 0.77, 0.7, 0.73, 0.7, 0.73, 0.73, 0.77, 0.73, 0.72, 0.8, 0.77]",0.726,"[]",-
354,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.78, 0.7, 0.72, 0.8, 0.7, 0.63, 0.73, 0.63, 0.77, 0.72, 0.72, 0.68, 0.73, 0.73, 0.75, 0.72, 0.7, 0.82, 0.75]",0.726,"[]",-
355,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.75, 0.75, 0.7, 0.72, 0.8, 0.7, 0.62, 0.7, 0.65, 0.82, 0.72, 0.72, 0.7, 0.7, 0.73, 0.75, 0.7, 0.7, 0.8, 0.78]",0.725,"[]",-
356,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.75, 0.73, 0.7, 0.7, 0.8, 0.72, 0.67, 0.7, 0.65, 0.8, 0.68, 0.72, 0.7, 0.75, 0.7, 0.72, 0.73, 0.7, 0.82, 0.77]",0.725,"[]",-
