model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
552,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.72, 0.73, 0.8, 0.87, 0.72, 0.67, 0.75, 0.73, 0.7, 0.73, 0.77, 0.68, 0.7, 0.63, 0.73, 0.78, 0.68, 0.73, 0.8]",0.727,"[]",-
553,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.72, 0.7, 0.77, 0.87, 0.75, 0.68, 0.75, 0.73, 0.72, 0.73, 0.75, 0.67, 0.73, 0.7, 0.75, 0.77, 0.68, 0.7, 0.75]",0.727,"[]",-
554,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.7, 0.72, 0.77, 0.85, 0.72, 0.67, 0.73, 0.73, 0.72, 0.75, 0.77, 0.67, 0.73, 0.67, 0.77, 0.77, 0.68, 0.68, 0.77]",0.727,"[]",-
555,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.73, 0.77, 0.87, 0.73, 0.67, 0.73, 0.72, 0.72, 0.73, 0.77, 0.67, 0.72, 0.67, 0.78, 0.77, 0.68, 0.7, 0.77]",0.727,"[]",-
556,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.73, 0.7, 0.78, 0.82, 0.73, 0.7, 0.78, 0.73, 0.67, 0.73, 0.73, 0.67, 0.72, 0.75, 0.77, 0.77, 0.67, 0.72, 0.75]",0.727,"[]",-
557,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.73, 0.7, 0.77, 0.82, 0.73, 0.7, 0.77, 0.73, 0.68, 0.72, 0.8, 0.67, 0.73, 0.75, 0.73, 0.77, 0.67, 0.72, 0.75]",0.727,"[]",-
558,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.7, 0.7, 0.78, 0.88, 0.73, 0.7, 0.75, 0.7, 0.68, 0.73, 0.75, 0.67, 0.73, 0.68, 0.73, 0.78, 0.68, 0.72, 0.82]",0.727,"[]",-
559,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.7, 0.7, 0.78, 0.85, 0.72, 0.7, 0.75, 0.72, 0.72, 0.73, 0.75, 0.67, 0.72, 0.68, 0.75, 0.78, 0.68, 0.72, 0.8]",0.727,"[]",-
560,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.72, 0.7, 0.77, 0.85, 0.73, 0.68, 0.75, 0.7, 0.7, 0.73, 0.75, 0.67, 0.73, 0.68, 0.75, 0.78, 0.67, 0.73, 0.82]",0.727,"[]",-
561,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.7, 0.7, 0.77, 0.88, 0.72, 0.68, 0.77, 0.73, 0.7, 0.73, 0.75, 0.67, 0.73, 0.68, 0.75, 0.8, 0.67, 0.68, 0.8]",0.727,"[]",-
562,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.75, 0.78, 0.85, 0.68, 0.67, 0.72, 0.72, 0.72, 0.72, 0.78, 0.68, 0.73, 0.65, 0.73, 0.82, 0.67, 0.7, 0.8]",0.727,"[]",-
563,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.73, 0.77, 0.83, 0.7, 0.65, 0.72, 0.75, 0.72, 0.73, 0.77, 0.68, 0.72, 0.67, 0.73, 0.8, 0.67, 0.73, 0.8]",0.727,"[]",-
564,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.7, 0.7, 0.78, 0.83, 0.73, 0.72, 0.75, 0.75, 0.67, 0.72, 0.78, 0.67, 0.72, 0.75, 0.75, 0.77, 0.68, 0.72, 0.75]",0.727,"[]",-
565,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.72, 0.7, 0.77, 0.88, 0.72, 0.68, 0.75, 0.72, 0.7, 0.72, 0.75, 0.67, 0.72, 0.7, 0.75, 0.77, 0.68, 0.7, 0.82]",0.727,"[]",-
566,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.72, 0.77, 0.85, 0.7, 0.67, 0.75, 0.72, 0.72, 0.73, 0.78, 0.67, 0.73, 0.67, 0.75, 0.8, 0.68, 0.7, 0.78]",0.727,"[]",-
567,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.7, 0.72, 0.77, 0.87, 0.75, 0.67, 0.72, 0.73, 0.72, 0.73, 0.75, 0.67, 0.73, 0.67, 0.75, 0.78, 0.68, 0.7, 0.8]",0.727,"[]",-
568,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.73, 0.7, 0.78, 0.83, 0.72, 0.7, 0.75, 0.73, 0.68, 0.75, 0.72, 0.68, 0.73, 0.75, 0.73, 0.77, 0.67, 0.72, 0.77]",0.726,"[]",-
569,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.72, 0.73, 0.77, 0.87, 0.73, 0.68, 0.73, 0.68, 0.72, 0.73, 0.77, 0.67, 0.73, 0.67, 0.72, 0.8, 0.68, 0.68, 0.8]",0.726,"[]",-
570,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.7, 0.75, 0.85, 0.73, 0.7, 0.73, 0.7, 0.72, 0.73, 0.77, 0.67, 0.72, 0.68, 0.75, 0.8, 0.68, 0.72, 0.78]",0.726,"[]",-
571,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.73, 0.78, 0.85, 0.68, 0.67, 0.73, 0.7, 0.72, 0.73, 0.77, 0.67, 0.75, 0.63, 0.75, 0.85, 0.65, 0.72, 0.78]",0.726,"[]",-
572,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.72, 0.75, 0.78, 0.83, 0.7, 0.68, 0.73, 0.72, 0.7, 0.73, 0.77, 0.65, 0.77, 0.63, 0.72, 0.82, 0.63, 0.75, 0.78]",0.726,"[]",-
573,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.73, 0.7, 0.78, 0.83, 0.72, 0.72, 0.77, 0.73, 0.65, 0.75, 0.75, 0.67, 0.72, 0.75, 0.75, 0.78, 0.68, 0.7, 0.75]",0.726,"[]",-
574,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.73, 0.7, 0.75, 0.83, 0.75, 0.7, 0.77, 0.75, 0.67, 0.72, 0.77, 0.68, 0.72, 0.73, 0.73, 0.78, 0.68, 0.7, 0.77]",0.726,"[]",-
575,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.75, 0.7, 0.78, 0.82, 0.75, 0.7, 0.77, 0.75, 0.67, 0.68, 0.75, 0.68, 0.7, 0.75, 0.75, 0.78, 0.67, 0.73, 0.75]",0.726,"[]",-
576,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.72, 0.77, 0.85, 0.72, 0.7, 0.73, 0.72, 0.68, 0.75, 0.77, 0.67, 0.73, 0.7, 0.75, 0.75, 0.68, 0.72, 0.77]",0.726,"[]",-
577,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.73, 0.7, 0.75, 0.85, 0.75, 0.68, 0.75, 0.7, 0.7, 0.72, 0.77, 0.67, 0.73, 0.7, 0.75, 0.75, 0.68, 0.7, 0.82]",0.726,"[]",-
578,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.72, 0.7, 0.77, 0.87, 0.72, 0.68, 0.75, 0.7, 0.68, 0.75, 0.73, 0.67, 0.72, 0.7, 0.75, 0.78, 0.68, 0.72, 0.82]",0.726,"[]",-
579,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.7, 0.72, 0.77, 0.88, 0.73, 0.68, 0.73, 0.72, 0.72, 0.72, 0.77, 0.67, 0.72, 0.7, 0.73, 0.78, 0.67, 0.7, 0.8]",0.726,"[]",-
580,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.7, 0.75, 0.85, 0.73, 0.7, 0.73, 0.73, 0.72, 0.73, 0.77, 0.67, 0.73, 0.67, 0.75, 0.78, 0.67, 0.72, 0.78]",0.726,"[]",-
581,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.72, 0.77, 0.83, 0.73, 0.68, 0.73, 0.75, 0.72, 0.73, 0.78, 0.68, 0.72, 0.63, 0.78, 0.78, 0.67, 0.7, 0.78]",0.726,"[]",-
582,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.7, 0.75, 0.77, 0.87, 0.72, 0.65, 0.73, 0.7, 0.7, 0.72, 0.78, 0.7, 0.73, 0.62, 0.73, 0.82, 0.68, 0.7, 0.78]",0.726,"[]",-
583,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.73, 0.77, 0.83, 0.73, 0.68, 0.73, 0.7, 0.72, 0.72, 0.77, 0.67, 0.72, 0.65, 0.73, 0.82, 0.67, 0.73, 0.8]",0.726,"[]",-
584,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.72, 0.78, 0.85, 0.72, 0.67, 0.73, 0.7, 0.72, 0.72, 0.77, 0.65, 0.72, 0.65, 0.75, 0.85, 0.65, 0.72, 0.8]",0.726,"[]",-
585,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.73, 0.7, 0.78, 0.83, 0.72, 0.7, 0.75, 0.75, 0.67, 0.73, 0.73, 0.67, 0.72, 0.75, 0.77, 0.77, 0.68, 0.72, 0.75]",0.726,"[]",-
586,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.75, 0.7, 0.77, 0.83, 0.75, 0.7, 0.77, 0.72, 0.67, 0.75, 0.73, 0.67, 0.7, 0.72, 0.77, 0.77, 0.67, 0.73, 0.75]",0.726,"[]",-
587,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.75, 0.7, 0.77, 0.82, 0.73, 0.73, 0.75, 0.73, 0.67, 0.72, 0.8, 0.67, 0.72, 0.73, 0.75, 0.77, 0.67, 0.72, 0.72]",0.726,"[]",-
588,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.73, 0.7, 0.78, 0.85, 0.73, 0.7, 0.77, 0.75, 0.67, 0.72, 0.75, 0.67, 0.7, 0.73, 0.77, 0.77, 0.68, 0.7, 0.75]",0.726,"[]",-
589,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.73, 0.7, 0.77, 0.83, 0.73, 0.68, 0.77, 0.77, 0.68, 0.75, 0.75, 0.67, 0.72, 0.75, 0.75, 0.77, 0.67, 0.7, 0.73]",0.726,"[]",-
590,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.75, 0.7, 0.78, 0.83, 0.72, 0.7, 0.75, 0.73, 0.67, 0.75, 0.77, 0.67, 0.72, 0.75, 0.77, 0.78, 0.67, 0.68, 0.73]",0.726,"[]",-
591,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.75, 0.7, 0.78, 0.82, 0.73, 0.7, 0.77, 0.75, 0.67, 0.72, 0.75, 0.67, 0.73, 0.72, 0.75, 0.75, 0.67, 0.72, 0.77]",0.726,"[]",-
592,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.75, 0.7, 0.77, 0.83, 0.72, 0.72, 0.75, 0.73, 0.67, 0.75, 0.77, 0.67, 0.73, 0.73, 0.73, 0.78, 0.67, 0.7, 0.75]",0.726,"[]",-
593,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.75, 0.7, 0.78, 0.82, 0.73, 0.7, 0.75, 0.73, 0.67, 0.72, 0.73, 0.68, 0.72, 0.73, 0.77, 0.75, 0.67, 0.72, 0.78]",0.726,"[]",-
594,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.72, 0.7, 0.75, 0.88, 0.72, 0.7, 0.75, 0.7, 0.7, 0.73, 0.75, 0.68, 0.72, 0.7, 0.77, 0.73, 0.68, 0.7, 0.82]",0.726,"[]",-
595,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.7, 0.7, 0.75, 0.88, 0.72, 0.68, 0.75, 0.7, 0.7, 0.73, 0.75, 0.67, 0.72, 0.7, 0.75, 0.78, 0.68, 0.72, 0.82]",0.726,"[]",-
596,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.7, 0.7, 0.78, 0.85, 0.72, 0.7, 0.73, 0.73, 0.72, 0.72, 0.78, 0.67, 0.72, 0.68, 0.75, 0.77, 0.67, 0.73, 0.78]",0.726,"[]",-
597,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.72, 0.75, 0.85, 0.7, 0.68, 0.75, 0.73, 0.72, 0.73, 0.77, 0.68, 0.73, 0.67, 0.75, 0.8, 0.65, 0.72, 0.77]",0.726,"[]",-
598,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.7, 0.72, 0.78, 0.85, 0.72, 0.68, 0.75, 0.68, 0.72, 0.75, 0.75, 0.67, 0.73, 0.65, 0.75, 0.8, 0.68, 0.7, 0.82]",0.726,"[]",-
599,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.75, 0.78, 0.85, 0.7, 0.67, 0.72, 0.7, 0.72, 0.72, 0.78, 0.65, 0.72, 0.65, 0.73, 0.83, 0.7, 0.7, 0.8]",0.726,"[]",-
600,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.7, 0.73, 0.78, 0.85, 0.7, 0.63, 0.78, 0.72, 0.72, 0.72, 0.8, 0.68, 0.72, 0.67, 0.73, 0.8, 0.68, 0.7, 0.78]",0.726,"[]",-
601,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.72, 0.7, 0.78, 0.85, 0.73, 0.7, 0.77, 0.72, 0.67, 0.73, 0.75, 0.67, 0.73, 0.75, 0.75, 0.78, 0.67, 0.68, 0.77]",0.726,"[]",-
602,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.73, 0.7, 0.77, 0.85, 0.72, 0.72, 0.77, 0.72, 0.67, 0.75, 0.77, 0.67, 0.7, 0.75, 0.75, 0.77, 0.68, 0.7, 0.73]",0.726,"[]",-
603,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.72, 0.72, 0.78, 0.83, 0.72, 0.7, 0.75, 0.73, 0.67, 0.72, 0.73, 0.67, 0.7, 0.75, 0.75, 0.77, 0.67, 0.75, 0.77]",0.726,"[]",-
604,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.68, 0.7, 0.75, 0.88, 0.73, 0.7, 0.73, 0.73, 0.72, 0.72, 0.77, 0.67, 0.7, 0.67, 0.75, 0.78, 0.68, 0.7, 0.83]",0.726,"[]",-
605,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.73, 0.7, 0.78, 0.85, 0.72, 0.7, 0.77, 0.72, 0.67, 0.73, 0.73, 0.67, 0.7, 0.75, 0.75, 0.78, 0.67, 0.72, 0.75]",0.726,"[]",-
606,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.72, 0.7, 0.78, 0.83, 0.73, 0.7, 0.77, 0.73, 0.67, 0.77, 0.73, 0.67, 0.68, 0.75, 0.75, 0.77, 0.67, 0.72, 0.75]",0.726,"[]",-
607,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.75, 0.7, 0.78, 0.82, 0.73, 0.7, 0.77, 0.72, 0.68, 0.75, 0.75, 0.67, 0.73, 0.73, 0.75, 0.77, 0.68, 0.7, 0.73]",0.726,"[]",-
608,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.73, 0.7, 0.78, 0.82, 0.7, 0.72, 0.75, 0.73, 0.67, 0.73, 0.8, 0.67, 0.72, 0.75, 0.73, 0.77, 0.68, 0.73, 0.73]",0.726,"[]",-
609,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.72, 0.7, 0.75, 0.85, 0.75, 0.68, 0.75, 0.72, 0.7, 0.73, 0.77, 0.67, 0.7, 0.68, 0.73, 0.77, 0.68, 0.72, 0.82]",0.726,"[]",-
610,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.72, 0.78, 0.83, 0.73, 0.67, 0.72, 0.73, 0.7, 0.73, 0.77, 0.67, 0.72, 0.65, 0.75, 0.82, 0.67, 0.7, 0.8]",0.726,"[]",-
611,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.73, 0.72, 0.77, 0.85, 0.7, 0.67, 0.72, 0.7, 0.72, 0.72, 0.75, 0.68, 0.68, 0.65, 0.77, 0.83, 0.68, 0.72, 0.8]",0.726,"[]",-
612,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.72, 0.72, 0.78, 0.87, 0.7, 0.67, 0.72, 0.73, 0.72, 0.73, 0.78, 0.67, 0.75, 0.67, 0.73, 0.83, 0.63, 0.68, 0.78]",0.726,"[]",-
613,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.7, 0.73, 0.75, 0.83, 0.72, 0.65, 0.75, 0.75, 0.72, 0.72, 0.77, 0.68, 0.7, 0.65, 0.73, 0.82, 0.68, 0.73, 0.8]",0.726,"[]",-
614,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.7, 0.7, 0.77, 0.87, 0.73, 0.67, 0.75, 0.73, 0.7, 0.73, 0.75, 0.67, 0.73, 0.7, 0.73, 0.78, 0.68, 0.7, 0.82]",0.725,"[]",-
615,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.7, 0.7, 0.75, 0.87, 0.72, 0.67, 0.77, 0.73, 0.7, 0.73, 0.77, 0.67, 0.72, 0.67, 0.73, 0.78, 0.68, 0.7, 0.83]",0.725,"[]",-
616,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.7, 0.7, 0.75, 0.87, 0.7, 0.68, 0.75, 0.72, 0.72, 0.72, 0.77, 0.67, 0.72, 0.7, 0.75, 0.77, 0.68, 0.68, 0.83]",0.725,"[]",-
617,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.72, 0.77, 0.85, 0.7, 0.68, 0.72, 0.73, 0.72, 0.73, 0.75, 0.68, 0.73, 0.68, 0.75, 0.78, 0.67, 0.7, 0.8]",0.725,"[]",-
618,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.73, 0.7, 0.78, 0.85, 0.73, 0.7, 0.77, 0.73, 0.67, 0.73, 0.73, 0.67, 0.7, 0.75, 0.73, 0.77, 0.67, 0.72, 0.75]",0.725,"[]",-
619,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.73, 0.7, 0.78, 0.83, 0.73, 0.7, 0.78, 0.72, 0.68, 0.73, 0.75, 0.67, 0.72, 0.72, 0.75, 0.77, 0.67, 0.72, 0.75]",0.725,"[]",-
620,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.6, 0.75, 0.7, 0.78, 0.85, 0.73, 0.7, 0.75, 0.72, 0.67, 0.75, 0.73, 0.67, 0.72, 0.72, 0.73, 0.78, 0.68, 0.72, 0.75]",0.725,"[]",-
